x,y,z,Tiempo,time stamp
-0.01114936,0.07911135,-0.1299406,0.1002327,03/10/2021 01:34:26 a. m.
-0.01102743,0.07873637,-0.1294457,0.1006073,03/10/2021 01:34:26 a. m.
-0.01244797,0.07731364,-0.1262024,0.0978398,03/10/2021 01:34:26 a. m.
-0.01359026,0.07888594,-0.1245431,0.0982713,03/10/2021 01:34:26 a. m.
-0.01394739,0.08082286,-0.1240004,0.103034,03/10/2021 01:34:26 a. m.
-0.01317186,0.08220237,-0.1236138,0.0977738,03/10/2021 01:34:27 a. m.
-0.01384709,0.08284176,-0.1216851,0.102721,03/10/2021 01:34:27 a. m.
-0.01381042,0.08393278,-0.1208168,0.0990298,03/10/2021 01:34:27 a. m.
-0.0133778,0.08281308,-0.1193765,0.0973848,03/10/2021 01:34:27 a. m.
-0.01179165,0.08102807,-0.1174977,0.1055723,03/10/2021 01:34:27 a. m.
-0.01036055,0.07847194,-0.1169203,0.0967784,03/10/2021 01:34:27 a. m.
-0.008680556,0.0757741,-0.1175324,0.1008881,03/10/2021 01:34:27 a. m.
-0.005620163,0.07403652,-0.1197493,0.0980108,03/10/2021 01:34:27 a. m.
-0.00277343,0.07291228,-0.1224828,0.1026037,03/10/2021 01:34:27 a. m.
-8.596107E-05,0.07216448,-0.1251705,0.0994829,03/10/2021 01:34:27 a. m.
0.001531776,0.0707508,-0.1293754,0.0973609,03/10/2021 01:34:28 a. m.
0.001202788,0.07059776,-0.1319996,0.1025034,03/10/2021 01:34:28 a. m.
0.0004207827,0.07096847,-0.1338292,0.0984228,03/10/2021 01:34:28 a. m.
-0.0007018708,0.07009599,-0.1347697,0.1041062,03/10/2021 01:34:28 a. m.
-0.001424175,0.06980742,-0.1348651,0.0963829,03/10/2021 01:34:28 a. m.
-0.001361538,0.06931853,-0.1337107,0.1016951,03/10/2021 01:34:28 a. m.
-0.001236264,0.06912398,-0.1337734,0.0992444,03/10/2021 01:34:28 a. m.
-0.0004496537,0.06931696,-0.1337112,0.108993,03/10/2021 01:34:28 a. m.
0.000867974,0.07048962,-0.1346395,0.0905086,03/10/2021 01:34:28 a. m.
0.002961982,0.07188518,-0.1354787,0.0991183,03/10/2021 01:34:28 a. m.
0.004791752,0.07173262,-0.1348785,0.1049174,03/10/2021 01:34:29 a. m.
0.007883459,0.07156599,-0.1355871,0.0958146,03/10/2021 01:34:29 a. m.
0.01020771,0.07162151,-0.137536,0.0979495,03/10/2021 01:34:29 a. m.
0.009617731,0.07089516,-0.1371311,0.1056405,03/10/2021 01:34:29 a. m.
0.008296341,0.07026017,-0.1380156,0.09831,03/10/2021 01:34:29 a. m.
0.007566571,0.06993669,-0.1381296,0.0996074,03/10/2021 01:34:29 a. m.
0.007297412,0.06853592,-0.1372829,0.0989391,03/10/2021 01:34:29 a. m.
0.006967723,0.06900927,-0.1371202,0.0975216,03/10/2021 01:34:29 a. m.
0.007231474,0.06863058,-0.1372504,0.1025258,03/10/2021 01:34:29 a. m.
0.006901786,0.06910393,-0.1370877,0.0973878,03/10/2021 01:34:29 a. m.
0.007297412,0.06853592,-0.1372829,0.1045644,03/10/2021 01:34:30 a. m.
0.007033661,0.06933302,-0.1383423,0.0962029,03/10/2021 01:34:30 a. m.
0.007033661,0.06954566,-0.1389359,0.0987319,03/10/2021 01:34:30 a. m.
0.007099599,0.06945138,-0.1389695,0.1056062,03/10/2021 01:34:30 a. m.
0.007033661,0.06912266,-0.137748,0.0952733,03/10/2021 01:34:30 a. m.
0.00676991,0.06908802,-0.1364281,0.1028615,03/10/2021 01:34:30 a. m.
0.006703973,0.06918281,-0.1363959,0.1000091,03/10/2021 01:34:30 a. m.
0.006835848,0.06879012,-0.1358646,0.1020222,03/10/2021 01:34:30 a. m.
0.005448803,0.0692228,-0.1350586,0.0981666,03/10/2021 01:34:30 a. m.
0.001379047,0.06952218,-0.1343015,0.0960788,03/10/2021 01:34:30 a. m.
-0.005723562,0.0707418,-0.1339032,0.1031385,03/10/2021 01:34:31 a. m.
-0.01060802,0.07220455,-0.1353703,0.0999772,03/10/2021 01:34:31 a. m.
-0.01459705,0.073631,-0.1361789,0.1028833,03/10/2021 01:34:31 a. m.
-0.02079557,0.07612329,-0.1359497,0.0989078,03/10/2021 01:34:31 a. m.
-0.02352164,0.07765513,-0.1335203,0.0957364,03/10/2021 01:34:31 a. m.
-0.02641683,0.07984882,-0.1315432,0.1021278,03/10/2021 01:34:31 a. m.
-0.02902389,0.08274693,-0.1281872,0.099372,03/10/2021 01:34:31 a. m.
-0.03075162,0.08516967,-0.1239355,0.1010225,03/10/2021 01:34:31 a. m.
-0.03232554,0.08584092,-0.1197465,0.0985821,03/10/2021 01:34:31 a. m.
-0.03457576,0.08529385,-0.1164954,0.1021169,03/10/2021 01:34:31 a. m.
-0.03772898,0.08558535,-0.1141903,0.0986625,03/10/2021 01:34:32 a. m.
-0.03854673,0.08519978,-0.1109386,0.0984788,03/10/2021 01:34:32 a. m.
-0.03740038,0.08474965,-0.1055135,0.1015068,03/10/2021 01:34:32 a. m.
-0.03797303,0.08425013,-0.1039448,0.0991127,03/10/2021 01:34:32 a. m.
-0.03854673,0.08377068,-0.1023673,0.1019891,03/10/2021 01:34:32 a. m.
-0.03845,0.08327835,-0.1002371,0.1013317,03/10/2021 01:34:32 a. m.
-0.03849836,0.08314595,-0.09806354,0.0959966,03/10/2021 01:34:32 a. m.
-0.04022697,0.08224013,-0.09650645,0.1014592,03/10/2021 01:34:32 a. m.
-0.04133829,0.08141837,-0.09382437,0.0998433,03/10/2021 01:34:32 a. m.
-0.04187328,0.08089466,-0.09110318,0.1009764,03/10/2021 01:34:32 a. m.
-0.04299365,0.08028126,-0.09058049,0.0988687,03/10/2021 01:34:33 a. m.
-0.04322365,0.07913108,-0.09007572,0.1007598,03/10/2021 01:34:33 a. m.
-0.04313503,0.0789085,-0.09008503,0.1002823,03/10/2021 01:34:33 a. m.
-0.04313503,0.07888418,-0.08952795,0.0979604,03/10/2021 01:34:33 a. m.
-0.0422327,0.07836626,-0.09010772,0.1022812,03/10/2021 01:34:33 a. m.
-0.0410537,0.07716347,-0.09015806,0.1007562,03/10/2021 01:34:33 a. m.
-0.03870958,0.0765312,-0.08905029,0.1019678,03/10/2021 01:34:33 a. m.
-0.03689659,0.07565819,-0.09022106,0.0969007,03/10/2021 01:34:33 a. m.
-0.03571938,0.07462893,-0.09083886,0.0986874,03/10/2021 01:34:33 a. m.
-0.03380704,0.07193629,-0.09096195,0.1013427,03/10/2021 01:34:33 a. m.
-0.03346848,0.07123168,-0.09217055,0.0986792,03/10/2021 01:34:34 a. m.
-0.03413813,0.07117976,-0.09394048,0.1019675,03/10/2021 01:34:34 a. m.
-0.03418605,0.07137439,-0.09510587,0.0985755,03/10/2021 01:34:34 a. m.
-0.03533698,0.07092965,-0.09869154,0.1008064,03/10/2021 01:34:34 a. m.
-0.03591543,0.07094913,-0.1022586,0.0999856,03/10/2021 01:34:34 a. m.
-0.03600857,0.0713175,-0.1034056,0.0982012,03/10/2021 01:34:34 a. m.
-0.03654196,0.07099635,-0.1046424,0.101575,03/10/2021 01:34:34 a. m.
-0.03726091,0.07130262,-0.1069958,0.0999078,03/10/2021 01:34:34 a. m.
-0.03761737,0.07057653,-0.1083127,0.1013696,03/10/2021 01:34:34 a. m.
-0.03815937,0.07020145,-0.1089785,0.1015043,03/10/2021 01:34:34 a. m.
-0.03820413,0.07031121,-0.1089606,0.0945627,03/10/2021 01:34:35 a. m.
-0.0368499,0.0706001,-0.1089136,0.1059198,03/10/2021 01:34:35 a. m.
-0.0365759,0.06994375,-0.1090204,0.0983271,03/10/2021 01:34:35 a. m.
-0.03608078,0.07053047,-0.1089249,0.0985636,03/10/2021 01:34:35 a. m.
-0.03608078,0.07043355,-0.1083354,0.1018336,03/10/2021 01:34:35 a. m.
-0.03549631,0.07061736,-0.1070992,0.0986085,03/10/2021 01:34:35 a. m.
-0.03472573,0.07046428,-0.1065193,0.1000465,03/10/2021 01:34:35 a. m.
-0.03472573,0.07046428,-0.1065193,0.0978776,03/10/2021 01:34:35 a. m.
-0.03404849,0.07062257,-0.1064961,0.1040989,03/10/2021 01:34:35 a. m.
-0.03332355,0.07058755,-0.1058994,0.0978219,03/10/2021 01:34:35 a. m.
-0.03259793,0.07031616,-0.1035331,0.1007447,03/10/2021 01:34:36 a. m.
-0.03269466,0.07053377,-0.1035054,0.1015494,03/10/2021 01:34:36 a. m.
-0.0325012,0.07009856,-0.1035609,0.0946148,03/10/2021 01:34:36 a. m.
-0.03274302,0.07064257,-0.1034916,0.1031475,03/10/2021 01:34:36 a. m.
-0.03274302,0.07064257,-0.1034916,0.0984082,03/10/2021 01:34:36 a. m.
-0.03264629,0.07042497,-0.1035193,0.1048984,03/10/2021 01:34:36 a. m.
-0.03201809,0.07070126,-0.1034841,0.0954666,03/10/2021 01:34:36 a. m.
-0.03129252,0.07092191,-0.1046525,0.1013884,03/10/2021 01:34:36 a. m.
-0.03024067,0.07208563,-0.1056851,0.0994175,03/10/2021 01:34:36 a. m.
-0.02620566,0.07328262,-0.1061051,0.0992292,03/10/2021 01:34:36 a. m.
-0.02112382,0.07424664,-0.1077297,0.1046589,03/10/2021 01:34:37 a. m.
-0.01493621,0.074913,-0.109389,0.0954722,03/10/2021 01:34:37 a. m.
-0.01121032,0.0742755,-0.1100902,0.1020329,03/10/2021 01:34:37 a. m.
-0.01072261,0.07346214,-0.1102323,0.098109,03/10/2021 01:34:37 a. m.
-0.008927945,0.07317673,-0.1096854,0.098706,03/10/2021 01:34:37 a. m.
-0.008989748,0.07317816,-0.1090891,0.101925,03/10/2021 01:34:37 a. m.
-0.01047875,0.07285317,-0.1091433,0.1014111,03/10/2021 01:34:37 a. m.
-0.01110188,0.07211325,-0.1068734,0.1027922,03/10/2021 01:34:37 a. m.
-0.0109808,0.07164802,-0.1051507,0.0967777,03/10/2021 01:34:37 a. m.
-0.01029586,0.07174695,-0.1039456,0.0958588,03/10/2021 01:34:37 a. m.
-0.008431677,0.07262921,-0.1020578,0.1062358,03/10/2021 01:34:38 a. m.
-0.006159294,0.07417939,-0.09954171,0.0983741,03/10/2021 01:34:38 a. m.
-0.004939143,0.074832,-0.09831648,0.1012164,03/10/2021 01:34:38 a. m.
-0.003186788,0.07616579,-0.09876157,0.0958669,03/10/2021 01:34:38 a. m.
-0.0007868148,0.07782615,-0.0991628,0.098324,03/10/2021 01:34:38 a. m.
-0.00266033,0.07929888,-0.09900978,0.102374,03/10/2021 01:34:38 a. m.
-0.007560309,0.08401301,-0.09797683,0.0981896,03/10/2021 01:34:38 a. m.
-0.009557504,0.08445365,-0.09685114,0.1031877,03/10/2021 01:34:38 a. m.
-0.01076296,0.08376843,-0.09637146,0.097423,03/10/2021 01:34:38 a. m.
-0.0145294,0.08203422,-0.09542653,0.1023183,03/10/2021 01:34:38 a. m.
-0.01608744,0.08051759,-0.09333301,0.0992901,03/10/2021 01:34:39 a. m.
-0.01685344,0.08041285,-0.09223294,0.098068,03/10/2021 01:34:39 a. m.
-0.01737785,0.07993671,-0.09170532,0.1026349,03/10/2021 01:34:39 a. m.
-0.01784476,0.0793606,-0.09117924,0.0975846,03/10/2021 01:34:39 a. m.
-0.01796415,0.07953973,-0.09061439,0.1031017,03/10/2021 01:34:39 a. m.
-0.016957,0.07918109,-0.09118815,0.097712,03/10/2021 01:34:39 a. m.
-0.01612693,0.07908118,-0.09063536,0.0999188,03/10/2021 01:34:39 a. m.
-0.01570313,0.07833114,-0.0901092,0.1010919,03/10/2021 01:34:39 a. m.
-0.01535587,0.07902442,-0.08840798,0.0976186,03/10/2021 01:34:39 a. m.
-0.01470647,0.07922323,-0.0867333,0.105652,03/10/2021 01:34:39 a. m.
-0.01470647,0.07922323,-0.0867333,0.0953347,03/10/2021 01:34:40 a. m.
-0.01529491,0.07886267,-0.08618262,0.1020126,03/10/2021 01:34:40 a. m.
-0.01535587,0.07894452,-0.08451046,0.1020212,03/10/2021 01:34:40 a. m.
-0.01529491,0.07883781,-0.08339617,0.0971302,03/10/2021 01:34:40 a. m.
-0.01464509,0.07909489,-0.08172821,0.1003616,03/10/2021 01:34:40 a. m.
-0.01403124,0.07808352,-0.08059117,0.0987862,03/10/2021 01:34:40 a. m.
-0.01263615,0.0771153,-0.08000392,0.1033013,03/10/2021 01:34:40 a. m.
-0.01207992,0.07622279,-0.07884347,0.098166,03/10/2021 01:34:40 a. m.
-0.01116944,0.076092,-0.07827023,0.0968236,03/10/2021 01:34:40 a. m.
-0.01102926,0.07447779,-0.07878184,0.1030922,03/10/2021 01:34:40 a. m.
-0.01004041,0.07281815,-0.07930432,0.0981923,03/10/2021 01:34:41 a. m.
-0.009607781,0.07208438,-0.07986505,0.1023233,03/10/2021 01:34:41 a. m.
-0.00892945,0.0723224,-0.08161967,0.0979739,03/10/2021 01:34:41 a. m.
-0.008618344,0.07180402,-0.08219591,0.0981267,03/10/2021 01:34:41 a. m.
-0.007625427,0.07156231,-0.08394913,0.1060491,03/10/2021 01:34:41 a. m.
-0.007133488,0.0721835,-0.08686484,0.0965922,03/10/2021 01:34:41 a. m.
-0.006944325,0.07199626,-0.09037431,0.1033021,03/10/2021 01:34:41 a. m.
-0.006755155,0.07174832,-0.09155664,0.0962709,03/10/2021 01:34:41 a. m.
-0.0066921,0.07174991,-0.09331626,0.1058333,03/10/2021 01:34:41 a. m.
-0.0066921,0.07191936,-0.09565362,0.0961299,03/10/2021 01:34:41 a. m.
-0.006073546,0.07235045,-0.09620668,0.0972381,03/10/2021 01:34:42 a. m.
-0.006073546,0.07240058,-0.0967889,0.1046992,03/10/2021 01:34:42 a. m.
-0.006755155,0.0721192,-0.09681267,0.0958725,03/10/2021 01:34:42 a. m.
-0.0066921,0.07224111,-0.09915406,0.1047034,03/10/2021 01:34:42 a. m.
-0.006755155,0.07260183,-0.1014714,0.0951549,03/10/2021 01:34:42 a. m.
-0.007374872,0.07244133,-0.1032625,0.0999785,03/10/2021 01:34:42 a. m.
-0.007312234,0.07226481,-0.1026929,0.1017117,03/10/2021 01:34:42 a. m.
-0.007871684,0.07164275,-0.1015823,0.0983283,03/10/2021 01:34:42 a. m.
-0.00843351,0.07103083,-0.1004631,0.1048903,03/10/2021 01:34:42 a. m.
-0.008557122,0.07123508,-0.100441,0.0954324,03/10/2021 01:34:42 a. m.
-0.008557122,0.07117087,-0.09985428,0.1042712,03/10/2021 01:34:43 a. m.
-0.007996116,0.0716475,-0.09980477,0.099164,03/10/2021 01:34:43 a. m.
-0.004776854,0.07329523,-0.09904864,0.0991609,03/10/2021 01:34:43 a. m.
-0.003484894,0.07391933,-0.0984042,0.1019006,03/10/2021 01:34:43 a. m.
-0.004227344,0.07351475,-0.09611288,0.0954962,03/10/2021 01:34:43 a. m.
-0.00361513,0.07373153,-0.09377447,0.1023546,03/10/2021 01:34:43 a. m.
-0.002807941,0.0737886,-0.09319152,0.0984522,03/10/2021 01:34:43 a. m.
-0.00361513,0.07369304,-0.09319738,0.0972733,03/10/2021 01:34:43 a. m.
-0.004227344,0.07326303,-0.09264271,0.1025824,03/10/2021 01:34:43 a. m.
-0.004227344,0.07316731,-0.09090568,0.0990632,03/10/2021 01:34:43 a. m.
-0.004905444,0.07290664,-0.09149921,0.1025668,03/10/2021 01:34:44 a. m.
-0.005456563,0.07255844,-0.09385079,0.0971037,03/10/2021 01:34:44 a. m.
-0.005883139,0.0719092,-0.09447981,0.0988865,03/10/2021 01:34:44 a. m.
-0.007249597,0.07143677,-0.09569062,0.1018324,03/10/2021 01:34:44 a. m.
-0.007933903,0.07131197,-0.09747174,0.1021856,03/10/2021 01:34:44 a. m.
-0.007933903,0.07131197,-0.09747174,0.0994291,03/10/2021 01:34:44 a. m.
-0.007871684,0.07132228,-0.09865379,0.0990998,03/10/2021 01:34:44 a. m.
-0.009793188,0.07334306,-0.1007995,0.1005921,03/10/2021 01:34:44 a. m.
-0.01139172,0.07513071,-0.1046662,0.101681,03/10/2021 01:34:44 a. m.
-0.01109106,0.0758431,-0.1034079,0.0957107,03/10/2021 01:34:44 a. m.
-0.008612353,0.07679261,-0.09984194,0.1024895,03/10/2021 01:34:45 a. m.
-0.006880421,0.07779036,-0.09746562,0.0975677,03/10/2021 01:34:45 a. m.
-0.01116901,0.07944345,-0.09843379,0.1029084,03/10/2021 01:34:45 a. m.
-0.01639226,0.08157618,-0.09932628,0.098383,03/10/2021 01:34:45 a. m.
-0.01465385,0.08228547,-0.09595418,0.1010459,03/10/2021 01:34:45 a. m.
-0.01440497,0.08174209,-0.09435107,0.1016001,03/10/2021 01:34:45 a. m.
-0.01368682,0.07928494,-0.09508881,0.099122,03/10/2021 01:34:45 a. m.
-0.009943072,0.07586548,-0.0959235,0.0995079,03/10/2021 01:34:45 a. m.
-0.008899029,0.07543237,-0.09481044,0.1009346,03/10/2021 01:34:45 a. m.
-0.008520696,0.07482228,-0.09485486,0.0996764,03/10/2021 01:34:45 a. m.
-0.008815568,0.0738556,-0.09376641,0.1005843,03/10/2021 01:34:46 a. m.
-0.009364996,0.07327189,-0.09206153,0.0958411,03/10/2021 01:34:46 a. m.
-0.00892945,0.07246631,-0.09035462,0.1047927,03/10/2021 01:34:46 a. m.
-0.006818216,0.07174397,-0.08921365,0.0987159,03/10/2021 01:34:46 a. m.
-0.006073546,0.07188477,-0.08803938,0.1019108,03/10/2021 01:34:46 a. m.
-0.006010082,0.07178313,-0.08804207,0.0961091,03/10/2021 01:34:46 a. m.
-0.004712556,0.07239926,-0.08511397,0.1015761,03/10/2021 01:34:46 a. m.
-0.003580246,0.07197583,-0.08336559,0.0998355,03/10/2021 01:34:46 a. m.
-0.003515545,0.07187493,-0.08336516,0.1002611,03/10/2021 01:34:46 a. m.
-0.003515545,0.07187493,-0.08336516,0.1000663,03/10/2021 01:34:46 a. m.
-0.003515545,0.07187493,-0.08336516,0.098474,03/10/2021 01:34:47 a. m.
-0.003386121,0.07167313,-0.08336425,0.1023171,03/10/2021 01:34:47 a. m.
-0.00332142,0.07157223,-0.0833638,0.0977741,03/10/2021 01:34:47 a. m.
-0.003940996,0.07117669,-0.08336203,0.1011508,03/10/2021 01:34:47 a. m.
-0.004198175,0.07158135,-0.08336385,0.1029498,03/10/2021 01:34:47 a. m.
-0.004455369,0.07198663,-0.08394939,0.0966962,03/10/2021 01:34:47 a. m.
-0.004455369,0.07200196,-0.08570054,0.1041816,03/10/2021 01:34:47 a. m.
-0.004583959,0.07223983,-0.08744685,0.0945341,03/10/2021 01:34:47 a. m.
-0.003903802,0.07258745,-0.08918487,0.0988854,03/10/2021 01:34:47 a. m.
-0.00335465,0.07322071,-0.09206426,0.1025041,03/10/2021 01:34:47 a. m.
-0.004241813,0.07744911,-0.0952296,0.0983425,03/10/2021 01:34:48 a. m.
-0.002365839,0.08105928,-0.09550507,0.1054101,03/10/2021 01:34:48 a. m.
-0.00243381,0.08102844,-0.09385125,0.0953929,03/10/2021 01:34:48 a. m.
-0.005362768,0.07883027,-0.09008831,0.1023332,03/10/2021 01:34:48 a. m.
-0.005691249,0.07791638,-0.08619665,0.0982934,03/10/2021 01:34:48 a. m.
-0.00542913,0.07751492,-0.08620259,0.0991609,03/10/2021 01:34:48 a. m.
-0.005586233,0.07511966,-0.08566634,0.1014081,03/10/2021 01:34:48 a. m.
-0.007938627,0.07207273,-0.08336602,0.1000795,03/10/2021 01:34:48 a. m.
-0.008742783,0.07200502,-0.08278205,0.1004638,03/10/2021 01:34:48 a. m.
-0.008742783,0.07200502,-0.08278205,0.0987271,03/10/2021 01:34:48 a. m.
-0.008493897,0.07159521,-0.08277865,0.1008752,03/10/2021 01:34:49 a. m.
-0.007385712,0.07255453,-0.08394973,0.1013163,03/10/2021 01:34:49 a. m.
-0.005548421,0.07372172,-0.08568166,0.0959617,03/10/2021 01:34:49 a. m.
-0.002545822,0.07307696,-0.08452958,0.1033731,03/10/2021 01:34:49 a. m.
0.000886824,0.07189851,-0.08453341,0.0982042,03/10/2021 01:34:49 a. m.
0.005396947,0.07193431,-0.08336541,0.1009619,03/10/2021 01:34:49 a. m.
0.007800564,0.07246459,-0.08394969,0.1018797,03/10/2021 01:34:49 a. m.
0.007730588,0.07256293,-0.08278668,0.0952832,03/10/2021 01:34:49 a. m.
0.007590666,0.07277593,-0.0810461,0.1042927,03/10/2021 01:34:49 a. m.
0.007045418,0.07227699,-0.07928731,0.0985794,03/10/2021 01:34:49 a. m.
0.006906286,0.07247214,-0.07929344,0.1008943,03/10/2021 01:34:50 a. m.
0.006290033,0.07205251,-0.07869616,0.1000931,03/10/2021 01:34:50 a. m.
0.006497532,0.07177867,-0.07810122,0.0968732,03/10/2021 01:34:50 a. m.
0.006220862,0.07217,-0.07811655,0.1020087,03/10/2021 01:34:50 a. m.
0.007590666,0.07279934,-0.07988478,0.1030233,03/10/2021 01:34:50 a. m.
0.009210929,0.07438588,-0.08222732,0.0999905,03/10/2021 01:34:50 a. m.
0.01102465,0.07573882,-0.08452091,0.0987979,03/10/2021 01:34:50 a. m.
0.01191638,0.07587723,-0.08793397,0.0951512,03/10/2021 01:34:50 a. m.
0.01296866,0.07707438,-0.0901618,0.1028146,03/10/2021 01:34:50 a. m.
0.01274818,0.07787494,-0.09745781,0.0976249,03/10/2021 01:34:50 a. m.
0.006537527,0.08189774,-0.1037247,0.103087,03/10/2021 01:34:51 a. m.
0.001313392,0.08655985,-0.1036144,0.1011933,03/10/2021 01:34:51 a. m.
-0.002346035,0.08650317,-0.1009354,0.0994294,03/10/2021 01:34:51 a. m.
-0.008967739,0.08390235,-0.100165,0.1001832,03/10/2021 01:34:51 a. m.
-0.01184934,0.08172222,-0.09710303,0.0993282,03/10/2021 01:34:51 a. m.
-0.01243012,0.08091235,-0.0911023,0.102228,03/10/2021 01:34:51 a. m.
-0.01236706,0.08062319,-0.08560595,0.0959635,03/10/2021 01:34:51 a. m.
-0.01393403,0.07923049,-0.08339792,0.1051944,03/10/2021 01:34:51 a. m.
-0.0135632,0.07861932,-0.08227883,0.0962838,03/10/2021 01:34:51 a. m.
-0.01297386,0.07897113,-0.08395357,0.0973234,03/10/2021 01:34:51 a. m.
-0.01050342,0.08022501,-0.08505829,0.1024686,03/10/2021 01:34:52 a. m.
-0.006589454,0.08304982,-0.08449708,0.098122,03/10/2021 01:34:52 a. m.
-0.00433683,0.08343264,-0.08557513,0.1037981,03/10/2021 01:34:52 a. m.
-0.002909277,0.08503261,-0.08662474,0.0968795,03/10/2021 01:34:52 a. m.
-0.0006662123,0.0866248,-0.08554012,0.097642,03/10/2021 01:34:52 a. m.
0.0005169325,0.0873484,-0.08553216,0.1030947,03/10/2021 01:34:52 a. m.
-0.0006662123,0.08665755,-0.08712181,0.0981064,03/10/2021 01:34:52 a. m.
-0.006035965,0.08602963,-0.08978704,0.1030909,03/10/2021 01:34:52 a. m.
-0.01030814,0.08641346,-0.09135918,0.0981577,03/10/2021 01:34:52 a. m.
-0.01221097,0.08695287,-0.09238611,0.1019418,03/10/2021 01:34:52 a. m.
-0.01640258,0.08761657,-0.0949768,0.0986542,03/10/2021 01:34:53 a. m.
-0.02273992,0.0884079,-0.09753734,0.0980048,03/10/2021 01:34:53 a. m.
-0.02650009,0.08858124,-0.09699504,0.105619,03/10/2021 01:34:53 a. m.
-0.02650009,0.08838912,-0.09491456,0.0960005,03/10/2021 01:34:53 a. m.
-0.02583253,0.08835949,-0.09334593,0.1045246,03/10/2021 01:34:53 a. m.
-0.02922079,0.08660747,-0.09240724,0.0980205,03/10/2021 01:34:53 a. m.
-0.03030689,0.08453748,-0.09199655,0.0957813,03/10/2021 01:34:53 a. m.
-0.03060609,0.08378729,-0.09312031,0.1024402,03/10/2021 01:34:53 a. m.
-0.03014457,0.08432491,-0.09362403,0.0980618,03/10/2021 01:34:53 a. m.
-0.02946778,0.08448204,-0.09469029,0.1025127,03/10/2021 01:34:53 a. m.
-0.0289004,0.08486281,-0.09573653,0.0995872,03/10/2021 01:34:54 a. m.
-0.0289004,0.08501365,-0.09733793,0.1007802,03/10/2021 01:34:54 a. m.
-0.02833421,0.08553543,-0.09943759,0.098595,03/10/2021 01:34:54 a. m.
-0.0289004,0.08572496,-0.1031922,0.0997586,03/10/2021 01:34:54 a. m.
-0.02884542,0.08657914,-0.1090302,0.1001979,03/10/2021 01:34:54 a. m.
-0.02833421,0.0880558,-0.1141976,0.0983532,03/10/2021 01:34:54 a. m.
-0.02714917,0.08954037,-0.1182356,0.1028092,03/10/2021 01:34:54 a. m.
-0.02698034,0.09052164,-0.1229473,0.0992394,03/10/2021 01:34:54 a. m.
-0.02642897,0.08950067,-0.1277774,0.0968442,03/10/2021 01:34:54 a. m.
-0.02589614,0.08864712,-0.1327095,0.103328,03/10/2021 01:34:54 a. m.
-0.0269043,0.08875719,-0.1356285,0.1005504,03/10/2021 01:34:55 a. m.
-0.02883476,0.08968767,-0.1394603,0.0998829,03/10/2021 01:34:55 a. m.
-0.02937331,0.09088232,-0.1432105,0.0987487,03/10/2021 01:34:55 a. m.
-0.02926773,0.09210486,-0.1463517,0.1003873,03/10/2021 01:34:55 a. m.
-0.02926255,0.09138113,-0.1517675,0.0996411,03/10/2021 01:34:55 a. m.
-0.02940472,0.09048628,-0.1561636,0.0987824,03/10/2021 01:34:55 a. m.
-0.02955781,0.09133553,-0.1570289,0.1025504,03/10/2021 01:34:55 a. m.
-0.03079228,0.0914057,-0.1583266,0.0977661,03/10/2021 01:34:55 a. m.
-0.03208063,0.09129927,-0.1590596,0.1016901,03/10/2021 01:34:55 a. m.
-0.03017445,0.09194406,-0.1586937,0.0985203,03/10/2021 01:34:55 a. m.
-0.02572211,0.09205803,-0.1553113,0.1003728,03/10/2021 01:34:56 a. m.
-0.01859663,0.08946618,-0.154061,0.1018194,03/10/2021 01:34:56 a. m.
-0.0126511,0.08669826,-0.1528402,0.097344,03/10/2021 01:34:56 a. m.
-0.006606478,0.08891917,-0.1485001,0.1050181,03/10/2021 01:34:56 a. m.
-0.0002120398,0.09240333,-0.1449752,0.0955122,03/10/2021 01:34:56 a. m.
0.005311102,0.09611578,-0.1420579,0.098126,03/10/2021 01:34:56 a. m.
0.008964419,0.09904017,-0.1401467,0.1032551,03/10/2021 01:34:56 a. m.
0.01203376,0.1005531,-0.1388946,0.0982079,03/10/2021 01:34:56 a. m.
0.01328273,0.1018184,-0.1372076,0.1020308,03/10/2021 01:34:56 a. m.
0.01497839,0.1024146,-0.1352859,0.0981471,03/10/2021 01:34:56 a. m.
0.01617754,0.1031738,-0.132249,0.1028847,03/10/2021 01:34:57 a. m.
0.01609731,0.1025193,-0.1303575,0.098311,03/10/2021 01:34:57 a. m.
0.01471871,0.1019695,-0.1305681,0.0980028,03/10/2021 01:34:57 a. m.
0.01426615,0.1010862,-0.1298265,0.1044114,03/10/2021 01:34:57 a. m.
0.01357463,0.1004632,-0.1289805,0.0976985,03/10/2021 01:34:57 a. m.
0.01327468,0.09994861,-0.1297096,0.1013676,03/10/2021 01:34:57 a. m.
0.01311788,0.1006608,-0.1310693,0.0999781,03/10/2021 01:34:57 a. m.
0.01289259,0.1010293,-0.1342087,0.0956771,03/10/2021 01:34:57 a. m.
0.01157731,0.1014364,-0.1368145,0.1056142,03/10/2021 01:34:57 a. m.
0.009392604,0.1006211,-0.1394338,0.0983268,03/10/2021 01:34:57 a. m.
0.006546736,0.09935345,-0.141744,0.0998362,03/10/2021 01:34:58 a. m.
0.004091814,0.09673515,-0.1423674,0.097885,03/10/2021 01:34:58 a. m.
0.003020968,0.09587589,-0.1427629,0.1046007,03/10/2021 01:34:58 a. m.
0.003163267,0.09570062,-0.1428435,0.0990909,03/10/2021 01:34:58 a. m.
0.002588522,0.09578009,-0.1440058,0.0958522,03/10/2021 01:34:58 a. m.
